,id,Recipient (video or comment),comment
1170,Ugwpj2fkDq3qmdh-W114AaABAg,iPAwnvyN6xw,I really enjoyed this
1171,Ugyz4u19EU7HZwLSSL54AaABAg,iPAwnvyN6xw,I REALLY want to see you do the old Germanic religion i feel like it gets overshadowed by the Norse religion.
1172,Ugyz4u19EU7HZwLSSL54AaABAg.8bw6hlkb5bk8bw9r_j2SFq,Ugyz4u19EU7HZwLSSL54AaABAg,Inquisitor Thomas I recognise that but it would be nice to get at least a short video on it as I feel many have not heard of it
1173,Ugyz4u19EU7HZwLSSL54AaABAg.8bw6hlkb5bk8bw8viTl3qQ,Ugyz4u19EU7HZwLSSL54AaABAg,"Bryce 0905 Well that’s probably because there’s a lot of overlap between Germanic Mythology and Norse Mythology, kinda like how a lot of Roman Myths And Gods are Greek Myths And Gods with the name changed. Also Norse Myths are better recorded, since Norse Believes lasted longer than Germanic Ones there were manuscripts of Norse Myths that survived into the modern era (granted you can kinda tell with some sources that the authors were recently converted Christians who were trying to make their old believes coincide with their new believes, for example there’s a version of Ragnorok where the only survivors are one God, a man, a woman, and a Garden)"
1174,Ugzrn9vaK8SZrQdNeN14AaABAg,iPAwnvyN6xw,"apollo(n) identifies with christ lucifer aswell as with odin/wodanaz/wotan. oh and the liberty statues.it's the carrier of light & truth, wearing a thorned crown.u can find this deity in E-V-E-R-Y religion around the globe, no matter how old or new the stories are."
1175,UgxPcF4zvuY2ZH_fcmd4AaABAg,iPAwnvyN6xw,I always loved Mythologly. I think it's because of Percy Jackson
1176,UgymLH2AdFQQCGXrPIt4AaABAg,iPAwnvyN6xw,Its been Ages good vid
1177,Ugw-SzzMq5aEH8ldHK54AaABAg,iPAwnvyN6xw,Can you pls do more mythological videos?
1178,UgwYl-zEQUrUYoWrPwF4AaABAg,iPAwnvyN6xw,Poland part 3 pls
1179,Ugxw8K9XyNZwfwhAQdF4AaABAg,iPAwnvyN6xw,Didn’t Kratos kill all of them?
1180,Ugxw8K9XyNZwfwhAQdF4AaABAg.8bw-pE77W808nTzXmms32o,Ugxw8K9XyNZwfwhAQdF4AaABAg,Tuxedo Steve joke killer
1181,Ugxw8K9XyNZwfwhAQdF4AaABAg.8bw-pE77W808miwNzN4s71,Ugxw8K9XyNZwfwhAQdF4AaABAg,No in a simple awnser
1182,Ugxw8K9XyNZwfwhAQdF4AaABAg.8bw-pE77W808ly1cm_0vqn,Ugxw8K9XyNZwfwhAQdF4AaABAg,Tuxedo Steve r/whooooooosh
1183,Ugxw8K9XyNZwfwhAQdF4AaABAg.8bw-pE77W808lj1ri_QJKF,Ugxw8K9XyNZwfwhAQdF4AaABAg,"@obvious troll - Probably he will kill all beings that are called ""gods"". Brahma, Shiva and Vishnu should be aware. Here comes Kratos.  xD"
1184,Ugxw8K9XyNZwfwhAQdF4AaABAg.8bw-pE77W808lb55TyJndy,Ugxw8K9XyNZwfwhAQdF4AaABAg,Jhofarhans Jojo after Egypt he’ll kill Christian gods as well ?
1185,Ugxw8K9XyNZwfwhAQdF4AaABAg.8bw-pE77W808krEE5ZhEkX,Ugxw8K9XyNZwfwhAQdF4AaABAg,wait Egyptian? are they planning to create a sequel already?
1186,Ugxw8K9XyNZwfwhAQdF4AaABAg.8bw-pE77W808hDMjwZspbQ,Ugxw8K9XyNZwfwhAQdF4AaABAg,"Wait ok? he is still on progress to destroy Asgard and kill Norse Gods, next is Egyptian so wait for your turn."
1187,Ugxw8K9XyNZwfwhAQdF4AaABAg.8bw-pE77W808gszgl7w5qB,Ugxw8K9XyNZwfwhAQdF4AaABAg,In the mythology he kills no gods
1188,Ugxw8K9XyNZwfwhAQdF4AaABAg.8bw-pE77W808gLqZmEwP8O,Ugxw8K9XyNZwfwhAQdF4AaABAg,Tuxedo Steve Kratos does exist in Greek mythologyBut doesn't play a big part
1189,Ugxw8K9XyNZwfwhAQdF4AaABAg.8bw-pE77W808e1paVJ2hrE,Ugxw8K9XyNZwfwhAQdF4AaABAg,It was a joke lol
1190,Ugxw8K9XyNZwfwhAQdF4AaABAg.8bw-pE77W808dZUANCS7dw,Ugxw8K9XyNZwfwhAQdF4AaABAg,"Zach Johnson kratos doesnt even exist in roman and Greek mythology.  He is only part off a Video game.Edited: He does exist but he is Zeus loyal Servant and he only was mentioned a few times. He helped zeus against the titans, he chained Prometheus on the rock , and Zeus wanted him to become the God of war because he didn't liked ares but ares throw kratos forever in to tartaros."
1191,UgwQ5XSXmBTAExxWrMJ4AaABAg,iPAwnvyN6xw,But why you call it guilty pleasure? Mythology is always awesome.
1192,UgwQ5XSXmBTAExxWrMJ4AaABAg.8bvzrFGuzX28bwKh_wUHDD,UgwQ5XSXmBTAExxWrMJ4AaABAg,"Yes, I agree. But my point is that mythology is really interesting and fascinating for ordinary people like me, who love history. And 'guilty pleasure' indicates something that isn't cool but someone still enjoys it, like listening to Nickelback. And hell, mythology is fun!"
1193,UgwQ5XSXmBTAExxWrMJ4AaABAg.8bvzrFGuzX28bw9DLVCtEr,UgwQ5XSXmBTAExxWrMJ4AaABAg,"Yeah, if you’re an author or creative type old Mythology offers tons of cool inspiration."
1194,UgxHtVbcuDGXjoFY1Od4AaABAg,iPAwnvyN6xw,You should do more mythology
1195,UgwVDZY8MQfxTk_SO5l4AaABAg,iPAwnvyN6xw,Monaco
1196,UgylkYjNXX-JUFDiYk94AaABAg,iPAwnvyN6xw,Plz do Czech republic history
1197,UgylkYjNXX-JUFDiYk94AaABAg.8bvyaCMhnMZ9drcJO4bdsj,UgylkYjNXX-JUFDiYk94AaABAg,Wow that's awesome I love history so much
1198,UgwCzpuwI52hQoEwtkB4AaABAg,iPAwnvyN6xw,Aztec please.
1199,Ugyqs3pO4Q7t3mAyeFJ4AaABAg,iPAwnvyN6xw,Bravo! Great job!
1200,Ugy_U4d6qFdzjSh-ZRJ4AaABAg,iPAwnvyN6xw,German Mythology next please
1201,Ugy_U4d6qFdzjSh-ZRJ4AaABAg.8bvvmHnXxQw8bxqeloOlJR,Ugy_U4d6qFdzjSh-ZRJ4AaABAg,Skol!
1202,Ugy_U4d6qFdzjSh-ZRJ4AaABAg.8bvvmHnXxQw8bw5kBxXGsv,Ugy_U4d6qFdzjSh-ZRJ4AaABAg,Skol! I can raise ale to that mein fruend
1203,UgyALkCLZpdEDniXJPx4AaABAg,iPAwnvyN6xw,Them foreshadow tho.
1204,UgzSmF_rZp6S8Jkwpel4AaABAg,iPAwnvyN6xw,Shameful manipulation! Everyone knows that Roman Empire looked like this - https://imgur.com/a/PNGys
1205,UgzSmF_rZp6S8Jkwpel4AaABAg.8bvsri_Rsc48bwCFhL2QUK,UgzSmF_rZp6S8Jkwpel4AaABAg,EMPERURZ
1206,UgzSmF_rZp6S8Jkwpel4AaABAg.8bvsri_Rsc48bwBsyT2mzx,UgzSmF_rZp6S8Jkwpel4AaABAg,WUUUZZZ
1207,UgzSmF_rZp6S8Jkwpel4AaABAg.8bvsri_Rsc48bvvzaImTUv,UgzSmF_rZp6S8Jkwpel4AaABAg,WE
1208,UgwubqxyDXF2sMvzq794AaABAg,iPAwnvyN6xw,"Am I the only one that has a hand in the pants, while watching your video?"
1209,UgwubqxyDXF2sMvzq794AaABAg.8bvrRZVk29v8bwmT_27heC,UgwubqxyDXF2sMvzq794AaABAg,"Let me guess, you are waiting for this to end so you can ""check"" on p*rn actress Venus? xD"
1210,Ugw1q81FvhcMZ2xOHIl4AaABAg,iPAwnvyN6xw,What happened to the history of Poland series. Clearly there is a lot more to tell from where you ended the series.
1211,UgyUFcCJjxL5ijdD6mF4AaABAg,iPAwnvyN6xw,Do Norse Mythology next!
1212,Ugz-okuxuoz3L26wRKx4AaABAg,iPAwnvyN6xw,"1:40 Fun fact Kronos in Greek is spelled almost like chronos who means time. Time, as we know unfortunately destroy everything created like Kronos (Saturn), ate his kids."
1213,Ugz-okuxuoz3L26wRKx4AaABAg.8bvkQ4fWmeM8bvu1I5EheG,Ugz-okuxuoz3L26wRKx4AaABAg,"That you say is true but there are many times two or three different origin stories we found for the same mythological creatures. For example, Hesiod says Chaos wide-bosomed Gaia and then Gaia gave born to Uranus and with him give born to Kronos. But, other sources say that Cosmos (the world/existence) created by the triad Gaia, Chaos and Eros (love) together."
1214,Ugz-okuxuoz3L26wRKx4AaABAg.8bvkQ4fWmeM8bvslWvRevM,Ugz-okuxuoz3L26wRKx4AaABAg,But aren't Kronos the titan that ate his kids and Chronos the primordial god of time different characters?
1215,Ugz9uk_-WYzSDugArot4AaABAg,iPAwnvyN6xw,"Gaia (Terra) and Uranus (Cælus) are Primordial Gods, not Titans, Primordial Gods were/are the first generation of Gods, Titans are the second, and Olympian Gods, are the third. Also note that most Primordial Gods are the personification of concepts, such as Chronos is time, and Nix is darkness."
1216,Ugz9uk_-WYzSDugArot4AaABAg.8bvgs3BwyNC9ic05LCK0FU,Ugz9uk_-WYzSDugArot4AaABAg,@Gipsy Melody chronos came before chaos tho
1217,Ugz9uk_-WYzSDugArot4AaABAg.8bvgs3BwyNC9ic-xkfNy4R,Ugz9uk_-WYzSDugArot4AaABAg,"@Vrauldt chronos is the god of time, Cronus I'd the baby eater, IDK why there's so much confusion over these names"
1218,Ugz9uk_-WYzSDugArot4AaABAg.8bvgs3BwyNC9ic-qZXPqTx,Ugz9uk_-WYzSDugArot4AaABAg,"@Blueb The bluebifullest am late but you are talking about cronus, not chronos, chronos was the first thing that came into existence in Greek mythology, cronus is the one who have birth to zeus"
1219,Ugz9uk_-WYzSDugArot4AaABAg.8bvgs3BwyNC9PBbyIAa5Ml,Ugz9uk_-WYzSDugArot4AaABAg,Terra would make more sense our planet and Celene for our moon.
1220,Ugz9uk_-WYzSDugArot4AaABAg.8bvgs3BwyNC9LRkbTTMNDO,Ugz9uk_-WYzSDugArot4AaABAg,"well yes but not i mean they are prims but not first gen. the first divine being it was chaos the first prims was erebus and nyx their childrens was aether hemera and their childrens was uranus and gaia so it""s mean 0. chaos1. erebus nyx2. aether hemera3. uranus gaia"
1221,Ugz9uk_-WYzSDugArot4AaABAg.8bvgs3BwyNC9LHhFbzNWAk,Ugz9uk_-WYzSDugArot4AaABAg,Terra literally means Earth in Latinand Earth literally means Terra In Germanic
1222,Ugz9uk_-WYzSDugArot4AaABAg.8bvgs3BwyNC9Al7EB05Bbq,Ugz9uk_-WYzSDugArot4AaABAg,"@Blueb The bluebifullest Nah, Chronos is a time itself.He was considered to have the shape of a three-headed serpent. The heads were those of a man, a bull and a lion, while Kronos/Cronos is a Titan God of Time. There, now don't get so confused."
1223,Ugz9uk_-WYzSDugArot4AaABAg.8bvgs3BwyNC94BhNtiaCSv,Ugz9uk_-WYzSDugArot4AaABAg,@Leiyan Nkamalok Gaia is the mother of the titans Gaia = earth
1224,Ugz9uk_-WYzSDugArot4AaABAg.8bvgs3BwyNC94BakzZB0k9,Ugz9uk_-WYzSDugArot4AaABAg,"They're actually the same, Primordial and the Titans, they were used interchangeably in the myth stories over years."
1225,Ugz9uk_-WYzSDugArot4AaABAg.8bvgs3BwyNC91h7ly4mIEx,Ugz9uk_-WYzSDugArot4AaABAg,Gaia is the mother of the titans Gaia - γη - earth
1226,Ugz9uk_-WYzSDugArot4AaABAg.8bvgs3BwyNC9-sU36BTE6f,Ugz9uk_-WYzSDugArot4AaABAg,Yes rip than are demigods like thesus or Heracles
1227,Ugz9uk_-WYzSDugArot4AaABAg.8bvgs3BwyNC8mNsaHFF--3,Ugz9uk_-WYzSDugArot4AaABAg,"You meant Cronos, cause Chronos and Cronos is 2 different being. 1 presides over time and the other make babes out of balls."
1228,Ugz9uk_-WYzSDugArot4AaABAg.8bvgs3BwyNC8mNsNTnFXa2,Ugz9uk_-WYzSDugArot4AaABAg,I thought Nyx is night and Erebus is Darkness?
1229,Ugz9uk_-WYzSDugArot4AaABAg.8bvgs3BwyNC8lyMeDMnw6k,Ugz9uk_-WYzSDugArot4AaABAg,Then is the fourth demigods? (That might be only for Percy Jackson).
1230,Ugz9uk_-WYzSDugArot4AaABAg.8bvgs3BwyNC8ltT4q9abqE,Ugz9uk_-WYzSDugArot4AaABAg,Don't  forget Chaos
1231,Ugz9uk_-WYzSDugArot4AaABAg.8bvgs3BwyNC8kkW0MMverg,Ugz9uk_-WYzSDugArot4AaABAg,"its Nyx not Nix, and also Nyx is night not darkness"
1232,Ugz9uk_-WYzSDugArot4AaABAg.8bvgs3BwyNC8kVPC2NM2ro,Ugz9uk_-WYzSDugArot4AaABAg,"Chronos wasn’t a Primordial God. Chronos was a titan and the one to dethrone his father, Uranus, upon his mothers, Gaia, request."
1233,Ugz9uk_-WYzSDugArot4AaABAg.8bvgs3BwyNC8jVlefdFpnZ,Ugz9uk_-WYzSDugArot4AaABAg,nix is night. erebos is darkness.
1234,Ugz9uk_-WYzSDugArot4AaABAg.8bvgs3BwyNC8d_ltgMnQch,Ugz9uk_-WYzSDugArot4AaABAg,cool
1235,Ugz9uk_-WYzSDugArot4AaABAg.8bvgs3BwyNC8bvt6qqCyy3,Ugz9uk_-WYzSDugArot4AaABAg,"I for a long time thought Gaia and Uranus were titans because of games like Age of Mythology and God of War, but now I know that they were primordial gods."
1236,Ugy7TJ8J2rx1P2-E_jR4AaABAg,iPAwnvyN6xw,Whare is poland part 3
1237,Ugy7TJ8J2rx1P2-E_jR4AaABAg.8bvgnW2GNln8bvse0NVUpa,Ugy7TJ8J2rx1P2-E_jR4AaABAg,here - https://youtu.be/gK-JRMUEn_4
1238,Ugxd5OkxCLRyk8DDjtV4AaABAg,iPAwnvyN6xw,are you thinking of remaking some of your earlier video with the production quality of your newer videos? The Germany history video could use a remake imo.
1239,Ugxd5OkxCLRyk8DDjtV4AaABAg.8bvggR9MGw58bvktnU7YKz,Ugxd5OkxCLRyk8DDjtV4AaABAg,+RapierNeedleCrime yup
1240,UgxBbuEb6c0FBb3O6Vt4AaABAg,iPAwnvyN6xw,Where is my greek history m8
1241,UgznBAJDidhmlk_VyVt4AaABAg,iPAwnvyN6xw,Ay back and with a new spin on your content (=
1242,UgwcMPTxVjqshsf02e14AaABAg,iPAwnvyN6xw,The romans didnt name all planets after their gods. Some planets were not even known until Galilei.
1243,UgwcMPTxVjqshsf02e14AaABAg.8bvfdp_QtpU8bvhkUozjT3,UgwcMPTxVjqshsf02e14AaABAg,"MrTohawk they new about Mercury, Venus, Mars, Jupiter and Saturn. That's most of them, and we have continued the tradition"
1244,Ugw-Bbac9SzxF12sQ614AaABAg,iPAwnvyN6xw,Roman mythology is great but make a video on Greek mythology plzzzz...
1245,UgxhcE1onfCcgh6h-iV4AaABAg,iPAwnvyN6xw,"To all the commenters, I’d like to say, that there are more interesting things than what happened to Poland after WWIII’m waiting for the history of the British Empire"
1246,UgxRu3jKWIuZ9urXHOl4AaABAg,iPAwnvyN6xw,"Good job for another video. Btw, please don't forget on Poland part 3. Thanks."
1247,Ugw_HQgH0rYCWDVPT9F4AaABAg,iPAwnvyN6xw,Poland part 3
1248,UgwC7LKuPeQwKdwbsAp4AaABAg,iPAwnvyN6xw,Animated history of Poland part 3?
1249,Ugzyiyn2huaOSzj7FvF4AaABAg,iPAwnvyN6xw,Could you do Bhutanese mythology or history?
1250,UgxUM97FNZRIFlx5Cvt4AaABAg,iPAwnvyN6xw,Sick video! This has always interested me.
1251,UgxzEhMxeWV-O0JcYE54AaABAg,iPAwnvyN6xw,didn't the romans have issues with copyrights? :P
1252,UgxzEhMxeWV-O0JcYE54AaABAg.8bva1FXnY8b9JwkHNLS_Zu,UgxzEhMxeWV-O0JcYE54AaABAg,"Romans had their Gods way before they started to be influenced by Greeks and their Gods were quite similar to the Greek ones. Why? Because Latin, Etruscans and Greeks share the same Indo-European roots. Etruscans and Romans didn't copy anything. The first Roman deities were Janus (who had no match with Greek Gods), Jupiter (who matched Zeus later), and Mars (Ares). Jupiter and Mars, as many other Roman Gods didn't come from Greece, they just matched later Greek Gods"
1253,UgxzEhMxeWV-O0JcYE54AaABAg.8bva1FXnY8b9JwjmtnPKzH,UgxzEhMxeWV-O0JcYE54AaABAg,"@Al Str First you are not Hellenic, second Hellenic didn't create mythology and Roman myths and Gods were not based on Greeks"
1254,UgxzEhMxeWV-O0JcYE54AaABAg.8bva1FXnY8b9EiovN799YK,UgxzEhMxeWV-O0JcYE54AaABAg,@Jose Urbina Huitzilopochtli  is your God
1255,UgxzEhMxeWV-O0JcYE54AaABAg.8bva1FXnY8b90vSmJCAUMr,UgxzEhMxeWV-O0JcYE54AaABAg,"We hellenic people created mythology,not the romans..."
1256,UgxzEhMxeWV-O0JcYE54AaABAg.8bva1FXnY8b8sRVO5wIOIM,UgxzEhMxeWV-O0JcYE54AaABAg,Copyright wasn't a concept back then.
1257,UgxzEhMxeWV-O0JcYE54AaABAg.8bva1FXnY8b8l9XXsslEMA,UgxzEhMxeWV-O0JcYE54AaABAg,I think the reason Roman Mythology is just basically Greek Mythology is probably because copyright was not really a thing back then.(Like I mean Damn the technology didn't even exist back then)
1258,UgxzEhMxeWV-O0JcYE54AaABAg.8bva1FXnY8b8krDvy-kRxe,UgxzEhMxeWV-O0JcYE54AaABAg,If those Slavs from the north side of Greece can call themselves Macedonians...why not Rome can borrow some Hellenic culture...
1259,UgxzEhMxeWV-O0JcYE54AaABAg.8bva1FXnY8b8iyE7wONkjw,UgxzEhMxeWV-O0JcYE54AaABAg,john pardon
1260,UgxzEhMxeWV-O0JcYE54AaABAg.8bva1FXnY8b8iINf0vxc5t,UgxzEhMxeWV-O0JcYE54AaABAg,john pardon thanks for noticing man...
1261,UgxzEhMxeWV-O0JcYE54AaABAg.8bva1FXnY8b8gavfWPY5YM,UgxzEhMxeWV-O0JcYE54AaABAg,"Greek Mythology dude,you dont have to explain anything...Its a joke"
1262,UgxzEhMxeWV-O0JcYE54AaABAg.8bva1FXnY8b8gavaM-33tT,UgxzEhMxeWV-O0JcYE54AaABAg,john pardon This made my day...
1263,UgxzEhMxeWV-O0JcYE54AaABAg.8bva1FXnY8b8g7dKUyDp7_,UgxzEhMxeWV-O0JcYE54AaABAg,Welcome to percy jackson
1264,UgxzEhMxeWV-O0JcYE54AaABAg.8bva1FXnY8b8fm8yNNqGWv,UgxzEhMxeWV-O0JcYE54AaABAg,Syrian Mythology
1265,UgxzEhMxeWV-O0JcYE54AaABAg.8bva1FXnY8b8fZOpYpB6hE,UgxzEhMxeWV-O0JcYE54AaABAg,"simply romans and etruscans got a lot of greek influence and the romans held the firm belief that all gods were in some form true, so they adopted them, all of them"
1266,UgxzEhMxeWV-O0JcYE54AaABAg.8bva1FXnY8b8fZNhuCQuo2,UgxzEhMxeWV-O0JcYE54AaABAg,"there are still quite a lot of important gods in early roman pantheon wich were italic in concept and not greeks, like Orcus and Giano, the latter was really important too, being represented on coins and his cult had big implication in roman culture-society"
1267,UgxzEhMxeWV-O0JcYE54AaABAg.8bva1FXnY8b8eNhiaftrZr,UgxzEhMxeWV-O0JcYE54AaABAg,They are the reason for copyright
1268,UgxzEhMxeWV-O0JcYE54AaABAg.8bva1FXnY8b8eDosa1OyYt,UgxzEhMxeWV-O0JcYE54AaABAg,"Technically not! You see, roman mythology is the same as greek mythology, at first there are greek gods because greece is the most powerful country in the west but when rome rises and overpower greece, greek gods migrated to rome because they must live in the area where west is powerful. That's why greek gods has an equivalent in roman, they're not copyright, they're still the same."
1269,UgxzEhMxeWV-O0JcYE54AaABAg.8bva1FXnY8b8eCYB9R5QFY,UgxzEhMxeWV-O0JcYE54AaABAg,john pardon EXACTLY
1270,UgxzEhMxeWV-O0JcYE54AaABAg.8bva1FXnY8b8dDL-jriquu,UgxzEhMxeWV-O0JcYE54AaABAg,"Ha, ha, they hadn't been invented yet!"
1271,UgxzEhMxeWV-O0JcYE54AaABAg.8bva1FXnY8b8coF51wY3f_,UgxzEhMxeWV-O0JcYE54AaABAg,"GEO ddfc my bad but yes I agree and sense we're on that topic I can't say to much of what I know , but that's soon coming to an end"
1272,UgxzEhMxeWV-O0JcYE54AaABAg.8bva1FXnY8b8coCqaLQXgP,UgxzEhMxeWV-O0JcYE54AaABAg,john pardon thats greek mythology you idiot
1273,UgxzEhMxeWV-O0JcYE54AaABAg.8bva1FXnY8b8cVTbQDqq8e,UgxzEhMxeWV-O0JcYE54AaABAg,"CommanderM117 but why smmfh it's gonna catch up with them , well the only way is to have a real live greek show up and go to court about it but that's another story on if and would if you feel me"
1274,UgxzEhMxeWV-O0JcYE54AaABAg.8bva1FXnY8b8cKIBl_OQ-c,UgxzEhMxeWV-O0JcYE54AaABAg,nope they simply killed those who spoke out
1275,UgxzEhMxeWV-O0JcYE54AaABAg.8bva1FXnY8b8bveauvKils,UgxzEhMxeWV-O0JcYE54AaABAg,john pardon yeah
1276,UgwYj0K2Sv_tQTg2ZvZ4AaABAg,iPAwnvyN6xw,for Rome !
1277,UgyfLs1ZdVuQ8yv__jV4AaABAg,iPAwnvyN6xw,I was caught off guard by his pronunciation of Minerva  like /minjerva/. Is this the English RP way or just him?
1278,UgwHQ3PCIi3rmfLwZ7d4AaABAg,iPAwnvyN6xw,We wuz Trojans and sheet.
1279,Ugx048A1m25zhFMIr_54AaABAg,iPAwnvyN6xw,"Ah so Romulus built the colosseum, eh? A little artistic freedom here I get it."
1280,UgxAwlIitWCYThKOQSl4AaABAg,iPAwnvyN6xw,Plz do Norse mythology!!!
1281,UgzCZ1oINAsAKp2ZQNh4AaABAg,iPAwnvyN6xw,Do the history of USA :)
1282,UgzjcV7V8onrJ4_a17B4AaABAg,iPAwnvyN6xw,"suibhne you should do Irish mythology, it's incredibly fascinating and understated in poplar culture"
1283,Ugy2u4OZRQTONmUAB-R4AaABAg,iPAwnvyN6xw,"Actually, Virgil was a fan of Augustus since he spared him during his reorginization of the empire. A huge part of the Aeneid is Virgil spouting propaganda about how great Augustus was, like when he's depicted standing amongst the gods at the battle of Actium on Aeneas' shield"
1284,UgxxWNKFzfccDo2BqJl4AaABAg,iPAwnvyN6xw,Animated history of Italy
1285,UgxF9pHfQO5-46JqSBl4AaABAg,iPAwnvyN6xw,"Please upload more regularly, your videos are amazing!"
1286,UgxI4Zi3uu-BYenia-d4AaABAg,iPAwnvyN6xw,Animated history of romania pls emoji_Romania  emoji_Moldova  emoji_fire  emoji_flexed_biceps 
1287,UgxI4Zi3uu-BYenia-d4AaABAg.8bvU5KlddTj8lEeh14yGMg,UgxI4Zi3uu-BYenia-d4AaABAg,"we really need that one, it's a latin country, with a very entangled history, yet nobody gives a damn? damn wtf?"
1288,Ugx51SPdPb2otSobl-94AaABAg,iPAwnvyN6xw,"zeusposeidonhadestake ur pick (idc if they greek, man)"
1289,Ugx51SPdPb2otSobl-94AaABAg.8bvTUlMLTEE8bvY-Drqax1,Ugx51SPdPb2otSobl-94AaABAg,Poseidon
1290,UgyUhqvj77ZKm5eE2Eh4AaABAg,iPAwnvyN6xw,Next video in 2019
1291,UgyBLOSt4J-9KSvJ-hN4AaABAg,iPAwnvyN6xw,Story of Poland !
1292,UgwVYkEfot4IGJfqw6h4AaABAg,iPAwnvyN6xw,cool (Bulgaria pls)
1293,UgzAhM82hILhaZ72xKR4AaABAg,iPAwnvyN6xw,"Great video, but I don't know how can they travel without arms and legs."
1294,UgzAhM82hILhaZ72xKR4AaABAg.8bvR7fzdcm295TGfUR6y62,UgzAhM82hILhaZ72xKR4AaABAg,Maybe the creator is like me he can’t draw arms or  legs  emoji_face_with_tears_of_joy 
1295,UgzpZOwcPek4o5UXbCx4AaABAg,iPAwnvyN6xw,So the troyans are the romans ?!
1296,UgzpZOwcPek4o5UXbCx4AaABAg.8bvQ63gyFeu8bxvKxgQGFO,UgzpZOwcPek4o5UXbCx4AaABAg,"The Romans later claimed that they were descended from Trojans.The important word here is ""claimed""."
1297,UgykTi9Rv1UoXo0x91N4AaABAg,iPAwnvyN6xw,Roman mythology is a ripoff of Greek mythology
1298,UgykTi9Rv1UoXo0x91N4AaABAg.8bvPe3tJGqh8orwuH1KvOT,UgykTi9Rv1UoXo0x91N4AaABAg,Basically
1299,UgykTi9Rv1UoXo0x91N4AaABAg.8bvPe3tJGqh8n72ge4guro,UgykTi9Rv1UoXo0x91N4AaABAg,Romans were way better. Were the Planets named from the Greek Gods?
1300,UgykTi9Rv1UoXo0x91N4AaABAg.8bvPe3tJGqh8mHsZLVKVTr,UgykTi9Rv1UoXo0x91N4AaABAg,@CenturionYT indeed brother
1301,UgykTi9Rv1UoXo0x91N4AaABAg.8bvPe3tJGqh8lrkFArHDcJ,UgykTi9Rv1UoXo0x91N4AaABAg,Chang'e except better boi
1302,UgyiFcfdjgmIubsb4s54AaABAg,iPAwnvyN6xw,Glad to see your videos again! amazing video as always
1303,Ugw6L2yWGWeRP-143Al4AaABAg,iPAwnvyN6xw,no stealing all the women from the etruskers?
1304,UgzRfBGwt-ddZs5QpAd4AaABAg,iPAwnvyN6xw,Such amazing content. Keep up the good work.
1305,Ugz9QT76TGIGWwJamFp4AaABAg,iPAwnvyN6xw,Disliked for a Crimea displayed as a non Ukrainian land
1306,Ugz9QT76TGIGWwJamFp4AaABAg.8bvKcY9JFWi8bvi7NkroLH,Ugz9QT76TGIGWwJamFp4AaABAg,Hetman Polny Krzysztof Ciołkowski and Tatars said that they want to remain under Ukraine. Officially
1307,Ugz9QT76TGIGWwJamFp4AaABAg.8bvKcY9JFWi8bvRTj7x5jq,Ugz9QT76TGIGWwJamFp4AaABAg,Greek you mean?
1308,Ugz9QT76TGIGWwJamFp4AaABAg.8bvKcY9JFWi8bvQCpL4k-N,Ugz9QT76TGIGWwJamFp4AaABAg,Because it's not Ukrainian. It should be Tatar.
1309,Ugx_57IapuJY9tLjRbR4AaABAg,iPAwnvyN6xw,Isn't it settled in actual history then? Don't Italians come from Turkish ancestors?
1310,Ugx_57IapuJY9tLjRbR4AaABAg.8bvK9dHvZ3V8bxv_wZCun_,Ugx_57IapuJY9tLjRbR4AaABAg,"Also, not ""the Italians"". First, the story is not true. Second, not all Romans were descendants from those on Aeneas' ship. Third, not all Italians were Romans. And fourth, there's been literally millennia of migrations to and from Italy."
1311,Ugx_57IapuJY9tLjRbR4AaABAg.8bvK9dHvZ3V8bxSCeeLWsj,Ugx_57IapuJY9tLjRbR4AaABAg,no no no the Turks  where not there for a long time a long long time
1312,Ugx_57IapuJY9tLjRbR4AaABAg.8bvK9dHvZ3V8bvQSrwpWRc,Ugx_57IapuJY9tLjRbR4AaABAg,No the first turks where the huns the turks conquered the lands later when they became the Seljuk empire
1313,Ugx_57IapuJY9tLjRbR4AaABAg.8bvK9dHvZ3V8bvNExPmSAD,Ugx_57IapuJY9tLjRbR4AaABAg,"If by ""Turkish"" you mean from Asia Minor/Anatolia, then kind of, maybe. There are some theories about it, but rather regarding Etruscians.But the actual Turks came to the area of modern Turkey from Central Asia in the middle ages."
1314,Ugx_57IapuJY9tLjRbR4AaABAg.8bvK9dHvZ3V8bvKqc6wkam,Ugx_57IapuJY9tLjRbR4AaABAg,Asp ect no
1315,UgzrEl5-3V4N-pIFMe94AaABAg,iPAwnvyN6xw,I love your art style so much.
1316,UgyIrsuWSS1ZqlkH_FV4AaABAg,iPAwnvyN6xw,Yes!!! I'm so happy to see that new video notification. And I love Greek mythology hell yes :)
1317,UgyUf8UyvXQR62a3-ex4AaABAg,iPAwnvyN6xw,DO HISTORY OF ROMANIA
1318,Ugxfh0rLZ_pKoeV1CDN4AaABAg,iPAwnvyN6xw,"2:04 if I’m not mistaken, I think it would’ve been spoken with a glide sound, like “wulcan”, since V was both a consonant and semivowel in Latin"
1319,UgzNT7xxqSwxdXxHhhJ4AaABAg,iPAwnvyN6xw,"It's that time of the decade again, Suibhne has uploaded a new video."
